Group,Impulse,Response,Step,Value
UMIC,goal8,goal3,2,0.041774371198697195
UMIC,goal8,goal3,3,0.003133680159954262
UMIC,goal8,goal3,4,-0.0013876402636857513
UMIC,goal8,goal3,5,-0.00048105258686570934
UMIC,goal8,goal3,6,-8.708630036705916e-05
UMIC,goal8,goal3,7,-2.7835165378577705e-05
UMIC,goal8,goal3,8,4.053375175674878e-06
UMIC,goal8,goal3,9,-1.1205045144831435e-06
UMIC,goal8,goal3,10,2.456984269996299e-07
UMIC,goal10,goal3,0,0.0
UMIC,goal10,goal3,1,-0.10619142450000055
UMIC,goal10,goal3,2,-0.01130564156210801
UMIC,goal10,goal3,3,-0.008533415874686841
UMIC,goal10,goal3,4,0.0008931930210934617
UMIC,goal10,goal3,5,-0.0003062110556734244
UMIC,goal10,goal3,6,7.905532874684784e-05
UMIC,goal10,goal3,7,7.734418766650587e-06
UMIC,goal10,goal3,8,-7.401822226076905e-06
UMIC,goal10,goal3,9,3.6668242547007316e-06
UMIC,goal10,goal3,10,-1.2440885627936954e-06
UMIC,goal13,goal3,0,0.0
UMIC,goal13,goal3,1,0.060075450487276374
UMIC,goal13,goal3,2,-0.018033756597702875
UMIC,goal13,goal3,3,-0.001418379393652605
UMIC,goal13,goal3,4,-0.0006665193454946044
UMIC,goal13,goal3,5,-0.00012461302684792252
UMIC,goal13,goal3,6,-1.170594950383906e-05
UMIC,goal13,goal3,7,-4.625226770477804e-06
UMIC,goal13,goal3,8,2.454599752119969e-07
UMIC,goal13,goal3,9,-7.903253174913498e-08
UMIC,goal13,goal3,10,-3.878633774255686e-08
UMIC,goal16,goal3,0,0.0
UMIC,goal16,goal3,1,-0.03311103492120174
UMIC,goal16,goal3,2,-0.01432709714041838
UMIC,goal16,goal3,3,-0.00024983143245145724
UMIC,goal16,goal3,4,0.0009308045535174057
UMIC,goal16,goal3,5,0.0001478081296443318
UMIC,goal16,goal3,6,0.00013229679659626726
UMIC,goal16,goal3,7,-1.0012662655062534e-05
UMIC,goal16,goal3,8,4.995954344195797e-06
UMIC,goal16,goal3,9,-1.8626036379829565e-07
UMIC,goal16,goal3,10,-3.500911223087183e-07
UMIC,goal1,goal4,0,-0.04630201486619194
UMIC,goal1,goal4,1,-0.22474524703507145
UMIC,goal1,goal4,2,0.19045059055350286
UMIC,goal1,goal4,3,-0.0048739046374357865
UMIC,goal1,goal4,4,0.003736442230218867
UMIC,goal1,goal4,5,0.002031710027395935
UMIC,goal1,goal4,6,-0.0011684731903096575
UMIC,goal1,goal4,7,0.00038786480737549776
UMIC,goal1,goal4,8,-0.00010391143333833797
UMIC,goal1,goal4,9,1.3542851238128969e-05
UMIC,goal1,goal4,10,3.2073119008769325e-06
UMIC,goal3,goal4,0,0.18620807555669067
UMIC,goal3,goal4,1,0.16790990402789333
UMIC,goal3,goal4,2,0.03554253225685478
UMIC,goal3,goal4,3,-0.024827068008562016
UMIC,goal3,goal4,4,0.003671534376138689
UMIC,goal3,goal4,5,-0.00249384731689237
UMIC,goal3,goal4,6,0.0001831099835166488
UMIC,goal3,goal4,7,2.329716833999282e-05
UMIC,goal3,goal4,8,-4.5172562570116455e-05
UMIC,goal3,goal4,9,2.1395788569913847e-05
UMIC,goal3,goal4,10,-6.643707315862691e-06
UMIC,goal4,goal4,0,2.3237978111548587
UMIC,goal4,goal4,1,-0.31765586654244615
UMIC,goal4,goal4,2,0.10320538100477722
UMIC,goal4,goal4,3,-0.02028871820534928
UMIC,goal4,goal4,4,-0.0027864415700381675
UMIC,goal4,goal4,5,0.002645040120595054
UMIC,goal4,goal4,6,-0.0011944350611033236
UMIC,goal4,goal4,7,0.0003911773134115462
UMIC,goal4,goal4,8,-7.810105883455531e-05
UMIC,goal4,goal4,9,4.1209930517710375e-06
UMIC,goal4,goal4,10,5.980110560385668e-06
UMIC,goal7,goal4,0,0.0
UMIC,goal7,goal4,1,-0.4453173727128099
UMIC,goal7,goal4,2,0.028322925076773496
UMIC,goal7,goal4,3,0.0033752617520235234
UMIC,goal7,goal4,4,-0.0014677254023687004
UMIC,goal7,goal4,5,0.003373429399380598
UMIC,goal7,goal4,6,-0.0007855907846371739
UMIC,goal7,goal4,7,0.00024496011513995216
UMIC,goal7,goal4,8,-2.936600100598482e-05
UMIC,goal7,goal4,9,-7.791012079126904e-06
UMIC,goal7,goal4,10,6.9874662872139154e-06
UMIC,goal8,goal4,0,0.0
UMIC,goal8,goal4,1,0.3294137411956663
UMIC,goal8,goal4,2,-0.06894555220639492
UMIC,goal8,goal4,3,0.03271602024659014
UMIC,goal8,goal4,4,-0.006066341330075557
UMIC,goal8,goal4,5,-0.002261852391434899
UMIC,goal8,goal4,6,0.0006628817197457371
UMIC,goal8,goal4,7,-0.00043801216753119713
UMIC,goal8,goal4,8,0.00010836861488986979
UMIC,goal8,goal4,9,-2.0820019020024746e-05
UMIC,goal8,goal4,10,-3.3765225559849446e-07
UMIC,goal10,goal4,0,0.0
UMIC,goal10,goal4,1,-0.33229412020124155
UMIC,goal10,goal4,2,0.16941798686854628
UMIC,goal10,goal4,3,-0.10666774549293932
UMIC,goal10,goal4,4,0.027562685111047126
UMIC,goal10,goal4,5,-0.005822214636589526
UMIC,goal10,goal4,6,0.00019403571729395623
UMIC,goal10,goal4,7,0.0005122324685539942
UMIC,goal10,goal4,8,-0.00028328721723859957
UMIC,goal10,goal4,9,0.00010061466460654033
UMIC,goal10,goal4,10,-2.498193414096906e-05
UMIC,goal13,goal4,0,0.0
UMIC,goal13,goal4,1,-0.0128626706665373
UMIC,goal13,goal4,2,-0.04428520666537467
UMIC,goal13,goal4,3,-0.007691898999919933
UMIC,goal13,goal4,4,-0.0008782086939600296
UMIC,goal13,goal4,5,-0.0008906577661304365
UMIC,goal13,goal4,6,0.00012458242355999215
UMIC,goal13,goal4,7,-5.6267289294383745e-05
UMIC,goal13,goal4,8,4.672121575117983e-06
UMIC,goal13,goal4,9,1.3487576048980627e-06
UMIC,goal13,goal4,10,-1.4670061201779532e-06
UMIC,goal16,goal4,0,0.0
UMIC,goal16,goal4,1,0.6265041056500426
UMIC,goal16,goal4,2,-0.0791826749882535
UMIC,goal16,goal4,3,0.0003961957609322107
UMIC,goal16,goal4,4,0.01184285412309697
UMIC,goal16,goal4,5,-0.0042850945685483826
UMIC,goal16,goal4,6,0.001869597334731
UMIC,goal16,goal4,7,-0.0003603531817424336
UMIC,goal16,goal4,8,4.180458423204637e-05
UMIC,goal16,goal4,9,1.9743402728128058e-05
UMIC,goal16,goal4,10,-1.4219927998103247e-05
UMIC,goal1,goal7,0,0.11208850185659823
UMIC,goal1,goal7,1,-0.07036351882851193
UMIC,goal1,goal7,2,0.007346681568409804
UMIC,goal1,goal7,3,-0.003230586131854664
UMIC,goal1,goal7,4,0.0013833170223541901
UMIC,goal1,goal7,5,0.00011411348022396117
UMIC,goal1,goal7,6,-8.373158021233596e-05
UMIC,goal1,goal7,7,4.955446512059288e-05
UMIC,goal1,goal7,8,-1.7498955861706326e-05
UMIC,goal1,goal7,9,3.9475461723107985e-06
UMIC,goal1,goal7,10,-4.357767945294692e-07
UMIC,goal3,goal7,0,-0.014602050743232026
UMIC,goal3,goal7,1,-0.050388191373944756
UMIC,goal3,goal7,2,0.010595190025239311
UMIC,goal3,goal7,3,-0.0006598341889206427
UMIC,goal3,goal7,4,0.0008385629028186062
UMIC,goal3,goal7,5,-0.0003452255475370222
UMIC,goal3,goal7,6,5.43252437994501e-05
UMIC,goal3,goal7,7,-1.3337040281216315e-05
UMIC,goal3,goal7,8,-2.5718850507649873e-06
UMIC,goal3,goal7,9,2.132195728768066e-06
UMIC,goal3,goal7,10,-9.157628455520667e-07
UMIC,goal4,goal7,0,0.021963154381898744
UMIC,goal4,goal7,1,-0.03730524264017173
UMIC,goal4,goal7,2,0.02724513546917471
UMIC,goal4,goal7,3,-0.004266993031205963
UMIC,goal4,goal7,4,0.000498180008248122
UMIC,goal4,goal7,5,9.624129397511041e-05
UMIC,goal4,goal7,6,-0.0001287399067275785
UMIC,goal4,goal7,7,5.345043942292416e-05
UMIC,goal4,goal7,8,-1.5566929699544685e-05
UMIC,goal4,goal7,9,3.0776428595754286e-06
UMIC,goal4,goal7,10,-5.2711507300123425e-09
UMIC,goal7,goal7,0,0.5949269505507235
UMIC,goal7,goal7,1,-0.03750912576013564
UMIC,goal7,goal7,2,0.006915690038384587
UMIC,goal7,goal7,3,-0.0034238930074086136
UMIC,goal7,goal7,4,-0.00015377691367090833
UMIC,goal7,goal7,5,0.00026763016217799086
UMIC,goal7,goal7,6,-9.571873547459494e-05
UMIC,goal7,goal7,7,4.329807338996829e-05
UMIC,goal7,goal7,8,-8.506003030837203e-06
UMIC,goal7,goal7,9,9.615034467463866e-07
UMIC,goal7,goal7,10,4.2552935463364874e-07
UMIC,goal8,goal7,0,0.0
UMIC,goal8,goal7,1,-0.11187405946645576
UMIC,goal8,goal7,2,-0.01856512287928678
UMIC,goal8,goal7,3,0.005756154735082367
UMIC,goal8,goal7,4,-0.0006881797383490908
UMIC,goal8,goal7,5,0.00011317328818287673
UMIC,goal8,goal7,6,4.241444392759961e-05
UMIC,goal8,goal7,7,-5.0433076886512256e-05
UMIC,goal8,goal7,8,1.5372193697467416e-05
UMIC,goal8,goal7,9,-4.8191218607308745e-06
UMIC,goal8,goal7,10,7.408015413233477e-07
UMIC,goal10,goal7,0,0.0
UMIC,goal10,goal7,1,0.025533536342371915
UMIC,goal10,goal7,2,0.020111725072674187
UMIC,goal10,goal7,3,-0.011550346087960442
UMIC,goal10,goal7,4,0.003869345091671916
UMIC,goal10,goal7,5,-0.001255880341001506
UMIC,goal10,goal7,6,0.00021172327589095703
UMIC,goal10,goal7,7,5.7307832793657e-06
UMIC,goal10,goal7,8,-2.4435512389468466e-05
UMIC,goal10,goal7,9,1.2708753447010836e-05
UMIC,goal10,goal7,10,-4.244267983348671e-06
UMIC,goal13,goal7,0,0.0
UMIC,goal13,goal7,1,0.05516513810979107
UMIC,goal13,goal7,2,-0.011342679510802308
UMIC,goal13,goal7,3,0.0002985474316131771
UMIC,goal13,goal7,4,-0.00019193638628645793
UMIC,goal13,goal7,5,-8.267006760158218e-05
UMIC,goal13,goal7,6,1.4286228488352403e-05
UMIC,goal13,goal7,7,-9.644174856808108e-06
UMIC,goal13,goal7,8,1.5764496673127673e-06
UMIC,goal13,goal7,9,-2.2321206390300824e-07
UMIC,goal13,goal7,10,-9.262638102005236e-08
UMIC,goal16,goal7,0,0.0
UMIC,goal16,goal7,1,0.13755429180871295
UMIC,goal16,goal7,2,-0.005956028025414029
UMIC,goal16,goal7,3,0.002969713352096302
UMIC,goal16,goal7,4,0.00022076095351365686
UMIC,goal16,goal7,5,-0.00046510255376672167
UMIC,goal16,goal7,6,0.00023487884088998915
UMIC,goal16,goal7,7,-6.633337044840333e-05
UMIC,goal16,goal7,8,1.6180966165468764e-05
UMIC,goal16,goal7,9,-8.238571044028645e-07
UMIC,goal16,goal7,10,-1.0141698904221172e-06
UMIC,goal1,goal8,0,-0.18063675321739978
UMIC,goal1,goal8,1,0.06044932479481419
UMIC,goal1,goal8,2,-0.007958466358747132
UMIC,goal1,goal8,3,-0.0029913344036058896
UMIC,goal1,goal8,4,0.0009564808436007649
UMIC,goal1,goal8,5,-0.00046260540737392484
UMIC,goal1,goal8,6,0.00013027988998946127
UMIC,goal1,goal8,7,-1.9609548704953654e-05
UMIC,goal1,goal8,8,-1.2522017050219754e-06
UMIC,goal1,goal8,9,2.922082178622785e-06
UMIC,goal1,goal8,10,-1.4118450733745204e-06
UMIC,goal3,goal8,0,0.020497836110472244
UMIC,goal3,goal8,1,-0.008926061215136087
UMIC,goal3,goal8,2,-0.012871743266535635
UMIC,goal3,goal8,3,0.002419335091617581
UMIC,goal3,goal8,4,-0.00029189028398294165
UMIC,goal3,goal8,5,4.069514228989944e-05
UMIC,goal3,goal8,6,4.8112401007252255e-05
UMIC,goal3,goal8,7,-2.230649274877334e-05
UMIC,goal3,goal8,8,7.602586065203138e-06
UMIC,goal3,goal8,9,-1.873416375510127e-06
UMIC,goal3,goal8,10,1.922234849930787e-07
UMIC,goal4,goal8,0,0.04961952574028015
UMIC,goal4,goal8,1,-0.008014577018800005
UMIC,goal4,goal8,2,0.0012887922003742603
UMIC,goal4,goal8,3,-0.0019519639486886464
UMIC,goal4,goal8,4,0.001383957546583013
UMIC,goal4,goal8,5,-0.000433165839392206
UMIC,goal4,goal8,6,0.00010293111010642575
UMIC,goal4,goal8,7,-1.131735740725287e-05
UMIC,goal4,goal8,8,-4.955785157584855e-06
UMIC,goal4,goal8,9,3.654052742495871e-06
UMIC,goal4,goal8,10,-1.4645861568083857e-06
UMIC,goal7,goal8,0,-0.2994699488010583
UMIC,goal7,goal8,1,0.05143252819758426
UMIC,goal7,goal8,2,0.007532970923845741
UMIC,goal7,goal8,3,-0.00225825566535277
UMIC,goal7,goal8,4,0.0009127868124431272
UMIC,goal7,goal8,5,-0.0003286764570457832
UMIC,goal7,goal8,6,3.9018247772409e-05
UMIC,goal7,goal8,7,3.193704608891727e-06
UMIC,goal7,goal8,8,-6.708425498296804e-06
UMIC,goal7,goal8,9,3.2722177775131353e-06
UMIC,goal7,goal8,10,-1.0292193126820932e-06
UMIC,goal8,goal8,0,1.0851357677219784
UMIC,goal8,goal8,1,-0.06739330065516577
UMIC,goal8,goal8,2,-0.00325975439031149
UMIC,goal8,goal8,3,-0.0009282043231941439
UMIC,goal8,goal8,4,-0.00100073484957864
UMIC,goal8,goal8,5,0.00047566317001710513
UMIC,goal8,goal8,6,-0.0001192657534886258
UMIC,goal8,goal8,7,3.0929967791946376e-05
UMIC,goal8,goal8,8,-1.3659623757371272e-06
UMIC,goal8,goal8,9,-2.0790637952860216e-06
UMIC,goal8,goal8,10,1.2350131488226086e-06
UMIC,goal10,goal8,0,0.0
UMIC,goal10,goal8,1,0.08853883355328451
UMIC,goal10,goal8,2,-0.031099639759757138
UMIC,goal10,goal8,3,0.008669886594724162
UMIC,goal10,goal8,4,-0.0005855939949185193
UMIC,goal10,goal8,5,-0.0004189949080183839
UMIC,goal10,goal8,6,0.0002893735173322148
UMIC,goal10,goal8,7,-0.00011433320784756517
UMIC,goal10,goal8,8,3.075052646671308e-05
UMIC,goal10,goal8,9,-4.971281721865511e-06
UMIC,goal10,goal8,10,-4.6917361629380624e-07
UMIC,goal13,goal8,0,0.0
UMIC,goal13,goal8,1,0.007865386097275277
UMIC,goal13,goal8,2,0.00040423078430420464
UMIC,goal13,goal8,3,0.0004278518978273234
UMIC,goal13,goal8,4,-0.00014329207475603724
UMIC,goal13,goal8,5,6.643396595955587e-05
UMIC,goal13,goal8,6,-7.44323915258509e-06
UMIC,goal13,goal8,7,-6.158580630386171e-07
UMIC,goal13,goal8,8,1.3835995745167427e-06
UMIC,goal13,goal8,9,-6.606090912968892e-07
UMIC,goal13,goal8,10,2.0992087152592098e-07
UMIC,goal16,goal8,0,0.0
UMIC,goal16,goal8,1,-0.01761856642966905
UMIC,goal16,goal8,2,-0.004157620832793013
UMIC,goal16,goal8,3,0.0062275654908690034
UMIC,goal16,goal8,4,-0.0018987737049426616
UMIC,goal16,goal8,5,0.00047287406972766724
UMIC,goal16,goal8,6,-7.727482191845285e-05
UMIC,goal16,goal8,7,-1.4937580050629242e-05
UMIC,goal16,goal8,8,1.3989364734595444e-05
UMIC,goal16,goal8,9,-6.16551624609566e-06
UMIC,goal16,goal8,10,1.8697701629179868e-06
UMIC,goal1,goal10,0,0.6893012166450319
UMIC,goal1,goal10,1,-0.03936616765896471
UMIC,goal1,goal10,2,-0.06829481689443648
UMIC,goal1,goal10,3,0.02730840150012871
UMIC,goal1,goal10,4,-0.010473645587564962
UMIC,goal1,goal10,5,0.0026756623771315192
UMIC,goal1,goal10,6,-0.00031778967848577604
UMIC,goal1,goal10,7,-8.284146044335039e-05
UMIC,goal1,goal10,8,7.95065271339102e-05
UMIC,goal1,goal10,9,-3.3817830065285324e-05
UMIC,goal1,goal10,10,9.933276283839488e-06
UMIC,goal3,goal10,0,0.39815871681000903
UMIC,goal3,goal10,1,-0.2548564671551603
UMIC,goal3,goal10,2,0.04834142206047628
UMIC,goal3,goal10,3,-0.005707453349946861
UMIC,goal3,goal10,4,-0.0004765263853580661
UMIC,goal3,goal10,5,0.0012541565924134206
UMIC,goal3,goal10,6,-0.0005504105167819298
UMIC,goal3,goal10,7,0.0001699285097743944
UMIC,goal3,goal10,8,-3.643683489243222e-05
UMIC,goal3,goal10,9,1.7117992928617282e-06
UMIC,goal3,goal10,10,2.6914830711447e-06
UMIC,goal4,goal10,0,0.40276211128751405
UMIC,goal4,goal10,1,0.03437532143260188
UMIC,goal4,goal10,2,-0.061470141065894546
UMIC,goal4,goal10,3,0.03268552366133051
UMIC,goal4,goal10,4,-0.009734869600459004
UMIC,goal4,goal10,5,0.0020168242119750334
UMIC,goal4,goal10,6,-9.42503917417041e-05
UMIC,goal4,goal10,7,-0.0001603687369215745
UMIC,goal4,goal10,8,9.36112440941446e-05
UMIC,goal4,goal10,9,-3.38529546914857e-05
UMIC,goal4,goal10,10,8.584496792788547e-06
UMIC,goal7,goal10,0,0.2831012498451387
UMIC,goal7,goal10,1,0.18258913092740062
UMIC,goal7,goal10,2,-0.06431849338078198
UMIC,goal7,goal10,3,0.022660998891084777
UMIC,goal7,goal10,4,-0.0063775285264710355
UMIC,goal7,goal10,5,0.0006591697384465329
UMIC,goal7,goal10,6,0.00020191258009905427
UMIC,goal7,goal10,7,-0.000182624560843181
UMIC,goal7,goal10,8,7.794042167633894e-05
UMIC,goal7,goal10,9,-2.2534133928408804e-05
UMIC,goal7,goal10,10,4.237221449030243e-06
UMIC,goal8,goal10,0,-0.04665056752594025
UMIC,goal8,goal10,1,-0.05422949728293576
UMIC,goal8,goal10,2,0.012605168684487673
UMIC,goal8,goal10,3,-0.025965477277689518
UMIC,goal8,goal10,4,0.0106585576248908
UMIC,goal8,goal10,5,-0.0027570933316508994
UMIC,goal8,goal10,6,0.0005482981958807077
UMIC,goal8,goal10,7,1.5914225441443e-05
UMIC,goal8,goal10,8,-6.174284397998158e-05
UMIC,goal8,goal10,9,3.0899735758760724e-05
UMIC,goal8,goal10,10,-1.041772972384879e-05
UMIC,goal10,goal10,0,2.769617482867891
UMIC,goal10,goal10,1,-0.7465811786818324
UMIC,goal10,goal10,2,0.15949046463404237
UMIC,goal10,goal10,3,-0.0021257586849980315
UMIC,goal10,goal10,4,-0.013358086760340327
UMIC,goal10,goal10,5,0.007369731825907145
UMIC,goal10,goal10,6,-0.002614390628353361
UMIC,goal10,goal10,7,0.0006368367190765248
UMIC,goal10,goal10,8,-7.665157403182711e-05
UMIC,goal10,goal10,9,-2.365800528925497e-05
UMIC,goal10,goal10,10,2.0419043793626087e-05
UMIC,goal13,goal10,0,0.0
UMIC,goal13,goal10,1,0.013980633484808875
UMIC,goal13,goal10,2,0.011325730398457402
UMIC,goal13,goal10,3,-0.004446792959791672
UMIC,goal13,goal10,4,0.0012642103208648128
UMIC,goal13,goal10,5,-0.000138602239768256
UMIC,goal13,goal10,6,-4.197330795132721e-05
UMIC,goal13,goal10,7,3.7088159810802824e-05
UMIC,goal13,goal10,8,-1.583117327216561e-05
UMIC,goal13,goal10,9,4.576381768928033e-06
UMIC,goal13,goal10,10,-8.582718287457923e-07
UMIC,goal16,goal10,0,0.0
UMIC,goal16,goal10,1,-0.22126422579919558
UMIC,goal16,goal10,2,0.1451461554199735
UMIC,goal16,goal10,3,-0.04294910396698988
UMIC,goal16,goal10,4,0.009810220106031272
UMIC,goal16,goal10,5,-0.0010006434974544382
UMIC,goal16,goal10,6,-0.0005363820834343579
UMIC,goal16,goal10,7,0.0003712895822332452
UMIC,goal16,goal10,8,-0.00014519101479565816
UMIC,goal16,goal10,9,4.002029181566428e-05
UMIC,goal16,goal10,10,-6.546046326968233e-06
UMIC,goal1,goal13,0,-0.13891516779793636
UMIC,goal1,goal13,1,-0.0935025731533658
UMIC,goal1,goal13,2,0.02321757432017645
UMIC,goal1,goal13,3,0.0025384952216653952
UMIC,goal1,goal13,4,0.0020688109333654716
UMIC,goal1,goal13,5,0.00014964832225998587
UMIC,goal1,goal13,6,-8.390173179653962e-05
UMIC,goal1,goal13,7,3.642305757738453e-05
UMIC,goal1,goal13,8,-1.57449448725269e-05
UMIC,goal1,goal13,9,3.3279417000408554e-06
UMIC,goal1,goal13,10,-3.638778165463265e-07
UMIC,goal3,goal13,0,0.07913750400771793
UMIC,goal3,goal13,1,0.06435740937187202
UMIC,goal3,goal13,2,0.024040250072816776
UMIC,goal3,goal13,3,-0.000400058859332134
UMIC,goal3,goal13,4,0.00016908146771738217
UMIC,goal3,goal13,5,-0.00045537754605782626
UMIC,goal3,goal13,6,2.0295194667661556e-05
UMIC,goal3,goal13,7,-1.3371049250861476e-05
UMIC,goal3,goal13,8,-1.7852334049196e-06
UMIC,goal3,goal13,9,1.9197891524758346e-06
UMIC,goal3,goal13,10,-7.540852910342793e-07
UMIC,goal4,goal13,0,0.05839413246516433
UMIC,goal4,goal13,1,0.020471609461985254
UMIC,goal4,goal13,2,0.021010340217816677
UMIC,goal4,goal13,3,-0.005216927908690343
UMIC,goal4,goal13,4,7.035515845826737e-05
UMIC,goal4,goal13,5,3.9691396436988465e-05
UMIC,goal4,goal13,6,-0.00010467962808604315
UMIC,goal4,goal13,7,4.7452262860609804e-05
UMIC,goal4,goal13,8,-1.2746013277796813e-05
UMIC,goal4,goal13,9,2.7012814457647422e-06
UMIC,goal4,goal13,10,-1.9546904397625957e-08
UMIC,goal7,goal13,0,0.20763480237026288
UMIC,goal7,goal13,1,-0.15205488027033837
UMIC,goal7,goal13,2,-0.01441726943831332
UMIC,goal7,goal13,3,-0.00438760594330267
UMIC,goal7,goal13,4,0.0003120121586974417
UMIC,goal7,goal13,5,0.0003988367527062737
UMIC,goal7,goal13,6,-4.652999539127239e-05
UMIC,goal7,goal13,7,4.0300770532522983e-05
UMIC,goal7,goal13,8,-7.3968623931640895e-06
UMIC,goal7,goal13,9,7.136381639116214e-07
UMIC,goal7,goal13,10,3.237451052576893e-07
UMIC,goal8,goal13,0,-0.09367113127104489
UMIC,goal8,goal13,1,0.00948579324523361
UMIC,goal8,goal13,2,0.019122515496882073
UMIC,goal8,goal13,3,0.01130104827398805
UMIC,goal8,goal13,4,-0.0003022827371482532
UMIC,goal8,goal13,5,-7.444658013410896e-05
UMIC,goal8,goal13,6,-2.6650275462001944e-05
UMIC,goal8,goal13,7,-5.3789281392671726e-05
UMIC,goal8,goal13,8,1.1928469619570624e-05
UMIC,goal8,goal13,9,-4.0469154050673375e-06
UMIC,goal8,goal13,10,6.844938002569482e-07
UMIC,goal10,goal13,0,0.09111342532149948
UMIC,goal10,goal13,1,0.04040515749237148
UMIC,goal10,goal13,2,0.004555391757321715
UMIC,goal10,goal13,3,-0.012936924434438408
UMIC,goal10,goal13,4,0.0028021575488632326
UMIC,goal10,goal13,5,-0.0010876407340571809
UMIC,goal10,goal13,6,0.00019311113736093015
UMIC,goal10,goal13,7,7.057673244754353e-06
UMIC,goal10,goal13,8,-1.9937485808366468e-05
UMIC,goal10,goal13,9,1.0735684280348965e-05
UMIC,goal10,goal13,10,-3.6162641998691298e-06
UMIC,goal13,goal13,0,0.5490558788108433
UMIC,goal13,goal13,1,0.05546546694545919
UMIC,goal13,goal13,2,-0.008814724456605411
UMIC,goal13,goal13,3,-0.00021607605954732722
UMIC,goal13,goal13,4,-0.00038229225877242873
UMIC,goal13,goal13,5,-0.00012183549010511108
UMIC,goal13,goal13,6,2.3345638200726743e-06
UMIC,goal13,goal13,7,-9.402532098683973e-06
UMIC,goal13,goal13,8,1.2580323160688877e-06
UMIC,goal13,goal13,9,-1.9494586547268742e-07
UMIC,goal13,goal13,10,-7.636403793940363e-08
UMIC,goal16,goal13,0,0.0
UMIC,goal16,goal13,1,0.10965572372092755
UMIC,goal16,goal13,2,-0.02096321478657061
UMIC,goal16,goal13,3,-0.0005175614484154192
UMIC,goal16,goal13,4,2.0693024410993636e-05
UMIC,goal16,goal13,5,-0.00029605894540440616
UMIC,goal16,goal13,6,0.00023321847758885514
UMIC,goal16,goal13,7,-4.953626004683571e-05
UMIC,goal16,goal13,8,1.4633124396175881e-05
UMIC,goal16,goal13,9,-7.52947794791679e-07
UMIC,goal16,goal13,10,-8.611153920683098e-07
UMIC,goal1,goal16,0,-0.1474476467718897
UMIC,goal1,goal16,1,0.12804379656924755
UMIC,goal1,goal16,2,0.013311558171560304
UMIC,goal1,goal16,3,0.007392256890752328
UMIC,goal1,goal16,4,0.0028141770145520507
UMIC,goal1,goal16,5,-0.0006671634495774068
UMIC,goal1,goal16,6,0.0002374575876086622
UMIC,goal1,goal16,7,-6.036717972963618e-05
UMIC,goal1,goal16,8,3.3248134896182456e-06
UMIC,goal1,goal16,9,3.360385993792474e-06
UMIC,goal1,goal16,10,-2.181444174064873e-06
UMIC,goal3,goal16,0,0.09343658500154475
UMIC,goal3,goal16,1,-0.008649473912314442
UMIC,goal3,goal16,2,-0.008716114995308524
UMIC,goal3,goal16,3,0.00040731905268549654
UMIC,goal3,goal16,4,-0.002288720843188216
UMIC,goal3,goal16,5,-0.00019863918089165462
UMIC,goal3,goal16,6,-7.1033572094453425e-06
UMIC,goal3,goal16,7,-3.986792392894121e-05
UMIC,goal3,goal16,8,1.3696913847644393e-05
UMIC,goal3,goal16,9,-3.8970675593012025e-06
UMIC,goal3,goal16,10,6.96021303563276e-07
UMIC,goal4,goal16,0,-0.0016293716527062056
UMIC,goal4,goal16,1,0.09574478844770033
UMIC,goal4,goal16,2,0.0007196020915267922
UMIC,goal4,goal16,3,-0.004099800543642261
UMIC,goal4,goal16,4,0.001775457269882605
UMIC,goal4,goal16,5,-0.0008141020331637325
UMIC,goal4,goal16,6,0.00023582517276977692
UMIC,goal4,goal16,7,-3.50619308931096e-05
UMIC,goal4,goal16,8,-1.2695534939376088e-06
UMIC,goal4,goal16,9,5.128315763704352e-06
UMIC,goal4,goal16,10,-2.4713814604910943e-06
UMIC,goal7,goal16,0,0.04580812154828153
UMIC,goal7,goal16,1,-0.014948382413337947
UMIC,goal7,goal16,2,-2.1562584440670838e-05
UMIC,goal7,goal16,3,-0.0009142464424135078
UMIC,goal7,goal16,4,0.0030704775184756893
UMIC,goal7,goal16,5,-0.00021517102299342314
UMIC,goal7,goal16,6,0.0001888797605999753
UMIC,goal7,goal16,7,-2.1617452817027294e-07
UMIC,goal7,goal16,8,-7.360537803244291e-06
UMIC,goal7,goal16,9,5.089783748926953e-06
UMIC,goal7,goal16,10,-1.928462459144598e-06
UMIC,goal8,goal16,0,0.15065065256207927
UMIC,goal8,goal16,1,-0.20145879711770365
UMIC,goal8,goal16,2,0.01780554478630663
UMIC,goal8,goal16,3,-0.0026596029470788555
UMIC,goal8,goal16,4,-0.002395659479022108
UMIC,goal8,goal16,5,0.0001647217400297925
UMIC,goal8,goal16,6,-0.00037786602135203736
UMIC,goal8,goal16,7,4.211128051761636e-05
UMIC,goal8,goal16,8,-1.2074356613541778e-05
UMIC,goal8,goal16,9,-1.8842486774383965e-06
UMIC,goal8,goal16,10,1.821117795716948e-06
UMIC,goal10,goal16,0,0.08360493610265536
UMIC,goal10,goal16,1,0.09244856309997974
UMIC,goal10,goal16,2,-0.07558587184545079
UMIC,goal10,goal16,3,0.01179599293597564
UMIC,goal10,goal16,4,-0.0033817496821407196
UMIC,goal10,goal16,5,-0.0002922851714830069
UMIC,goal10,goal16,6,0.0004214203078524124
UMIC,goal10,goal16,7,-0.0001908268744833457
UMIC,goal10,goal16,8,6.227559557914283e-05
UMIC,goal10,goal16,9,-1.3354616080205353e-05
UMIC,goal10,goal16,10,8.285378921649295e-07
